u	v	x_coord	y_coord	group	intercept	beta_feat1	beta_feat2
41	5	1.143154	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
42	5	1.212436	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
43	5	1.281718	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
44	5	1.351	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
45	5	1.420282	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
46	5	1.489564	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
47	5	1.558846	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
48	5	1.628128	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
49	5	1.69741	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
0	6	-1.69741	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
1	6	-1.628128	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
2	6	-1.558846	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
3	6	-1.489564	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
4	6	-1.420282	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
5	6	-1.351	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
6	6	-1.281718	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
7	6	-1.212436	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
8	6	-1.143154	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
9	6	-1.073872	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
10	6	-1.004589	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
11	6	-0.935307	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
12	6	-0.866025	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
13	6	-0.796743	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
14	6	-0.727461	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
15	6	-0.658179	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
16	6	-0.588897	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
17	6	-0.519615	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
18	6	-0.450333	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
19	6	-0.381051	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
20	6	-0.311769	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
21	6	-0.242487	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
22	6	-0.173205	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
23	6	-0.103923	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
24	6	-0.034641	-1.281718	3	6.07041887619827	2.35231976297612	-2.35545006753042
25	6	0.034641	-1.281718	2	5.97453370774978	2.93542990230951	-2.91696504609036
